"site_code";"site_name";"management_type";"species_composition";"site_category";"elevation";"x";"y";"species";"year";"sample_depth";"cambial_age";"max_cambial_age";"cambial_age_range";"cum_DBH";"cum_BA";"cv_TRW";"mid_TRW";"std_chron";"res_chron";"last1";"last3";"last5";"sd_RWI";"cv_RWI";"last1_RWI";"last3_RWI";"last5_RWI"
"P800064FASY.2";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1961;7;56;69;43;12.1;120.7;0.29003967472469;3.20428571428571;1.65949058802849;1.62540354723737;2.35571428571429;2.18833333333333;2.37742857142857;0.63853434251089;0.379834436564298;1.34992306023771;1.20525472992873;1.27428355883401
"P800064FASY.3";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1962;7;57;70;43;12.8;134.8;0.24246411182623;3.47428571428571;1.75466967057335;1.39265042754165;3.20428571428571;2.55309523809524;2.53857142857143;0.356318266727346;0.203171726151057;1.68108597073662;1.39519081207599;1.37012761650118
"P800064FASY.4";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1963;7;58;71;43;13.5;148.3;0.162148821860233;3.22785714285714;1.69446723831267;1.14686610524821;3.47428571428571;3.01142857142857;2.64871428571429;0.527280158472144;0.310319911102559;1.7537788031708;1.59492927804838;1.41012579273872
"P800064FASY.5";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1964;7;59;72;43;14.1;162.4;0.227853525722652;3.13357142857143;1.64554134141592;0.979259268725565;3.22785714285714;3.30214285714286;2.87228571428571;0.639895331088773;0.38175166421885;1.69915026270383;1.71133834553709;1.52770030042052
"P800064FASY.6";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1965;7;60;73;43;14.7;177.5;0.184787755168728;3.24142857142857;1.7105266797306;1.00904466430025;3.13357142857143;3.27857142857143;3.07914285714286;0.471952158717676;0.279416495384223;1.67620836021276;1.70971247536247;1.63202929141235
"P800064FASY.7";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1966;7;61;74;43;15.4;193.2;0.198899280598716;3.225;1.53627789347002;1.17803962708633;3.24142857142857;3.20095238095238;3.25628571428571;0.502688501895572;0.301208552688523;1.68906333918726;1.68814065403462;1.69985734720226
"P800064FASY.8";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1967;7;62;75;43;16.1;210.3;0.236764964768265;3.38;1.81499596087623;1.24570913486947;3.225;3.2;3.26042857142857;0.605727404055606;0.338788760659539;1.66890514033776;1.67805894657926;1.69742118112248
"P800064FASY.9";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1968;7;63;76;43;16.6;224.7;0.198685580473878;2.73642857142857;1.44746273195701;0.554241931424131;3.38;3.28214285714286;3.24157142857143;0.477663819347559;0.332478138615659;1.78792059948035;1.71529635966845;1.70424954038439
"P800064FASY.10";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1969;7;64;77;43;17.2;241.5;0.175933651949582;3.085;1.591038051702;0.97146361028558;2.73642857142857;3.11380952380952;3.14328571428571;0.421107896890053;0.264516595405372;1.43667737474834;1.63116770485548;1.65175496279329
"P800064FASY.11";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1970;7;65;78;43;17.8;257.7;0.247927912974343;2.85428571428571;1.48855044139503;0.854634819269296;3.085;3.06714285714286;3.13357142857143;0.496275877666169;0.332883897234872;1.59199046186386;1.60552947869751;1.63491138312351
"P800064FASY.12";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1971;7;66;79;43;18.3;272.4;0.283002721748796;2.48214285714286;1.29689424201016;0.929730306845882;2.85428571428571;2.89190476190476;3.05614285714286;0.598529423207817;0.452682826542635;1.49083774189297;1.50650185950172;1.59526626366465
"P800064FASY.13";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1972;7;67;80;43;18.8;287.2;0.208409537367619;2.48142857142857;1.35228391089495;1.00732645295665;2.48214285714286;2.80714285714286;2.90757142857143;0.446621939357957;0.337391084209723;1.32218274719871;1.46833698365184;1.52592178503684
"P800064FASY.14";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1973;7;68;81;43;19.3;303.8;0.284555446044525;2.67928571428571;1.3656807769835;1.00868117147943;2.48142857142857;2.60595238095238;2.72785714285714;0.634304599217359;0.446846594749676;1.32375145716754;1.37892398208641;1.43308795657428
"P800064FASY.15";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1974;7;69;82;43;19.9;320.4;0.214309257445315;2.62428571428571;1.39019281137415;0.86455105496669;2.67928571428571;2.54761904761905;2.71642857142857;0.520569972853729;0.373862558342524;1.41951310957779;1.35514910464801;1.42965510354017
"P800064FASY.16";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1975;7;70;83;43;20.4;338.9;0.270087705261347;2.795;1.46065434454154;1.14108068913822;2.62428571428571;2.595;2.62428571428571;0.516809877735616;0.354953993681543;1.39241002137688;1.37855819604074;1.38973901544278
"P800064FASY.17";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1976;7;71;84;43;20.9;356.4;0.205417253581765;2.63571428571429;1.32370308858488;0.952040635297332;2.795;2.69952380952381;2.61242857142857;0.33160130584148;0.246681587010165;1.45599116205264;1.4226380976691;1.38276969947471
"P800064FASY.18";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1977;7;72;85;43;21.5;376.6;0.262716911220725;2.93071428571429;1.62347057395328;1.0402165278076;2.63571428571429;2.685;2.64314285714286;0.44208574910691;0.293980421062797;1.34424830754724;1.39754983032558;1.38718281154442
"P800064FASY.19";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1978;7;73;86;43;22;393;0.2797900753642;2.31285714285714;1.19343639558133;0.899656627510017;2.93071428571429;2.78714285714286;2.733;0.465042479706333;0.386091415519588;1.50379316931611;1.43467754630533;1.42319115397413
"P800064FASY.20";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1979;7;74;87;43;22.6;413.5;0.337097052941881;2.83214285714286;1.69229546008271;1.2900524609035;2.31285714285714;2.62642857142857;2.65971428571429;0.602022203414219;0.394967948494116;1.20448800727801;1.35084316138045;1.38018613351418
"P800064FASY.21";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1980;7;75;88;43;23.3;439.4;0.211175125372534;3.57214285714286;2.12576378716521;1.43096149697316;2.83214285714286;2.69190476190476;2.70128571428571;0.672209666504574;0.353226524878529;1.52423052480469;1.4108372337996;1.40655023419974
"P800064FASY.22";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1981;7;76;89;43;24;466.8;0.209754429832155;3.68357142857143;1.8971473129277;1.18223464279562;3.57214285714286;2.90571428571429;2.85671428571429;0.591404508799451;0.309903700902573;1.90305545920069;1.54392466376113;1.49596309362935
"P800064FASY.23";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1982;7;77;90;43;24.8;496.9;0.235973912215906;3.88714285714286;2.12615185844672;1.41451958927463;3.68357142857143;3.36261904761905;3.06628571428571;0.689537387172711;0.337667948529131;1.90834929391623;1.77854509264054;1.60878329090315
"P800064FASY.24";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1983;7;78;91;43;25.3;519.1;0.220485502587995;2.78714285714286;1.41385940603654;0.679242350994512;3.88714285714286;3.71428571428571;3.25757142857143;0.423364466584412;0.295056608071535;2.04205756032312;1.95115410448001;1.71643616910455
"P800064FASY.25";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1984;7;79;92;43;25.9;543.6;0.264668642825919;2.99928571428571;1.50989290426149;0.906205040067342;2.78714285714286;3.45261904761905;3.35242857142857;0.389694627020053;0.256977925490629;1.43485844750771;1.79508843391569;1.76251025715049
"P800064FASY.26";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1985;7;80;93;43;26.5;567.8;0.312249184338386;2.87571428571429;1.49929076674228;1.10502891509866;2.99928571428571;3.22452380952381;3.38585714285714;0.60761078054083;0.405275509995449;1.51645175855489;1.66445592212857;1.76095450390053
"P800064FASY.27";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1986;7;81;94;43;27.1;592.8;0.252562212890206;2.90928571428571;1.5966941412309;1.10292656974998;2.87571428571429;2.88738095238095;3.24657142857143;0.654727643560457;0.412356075751448;1.49925363254161;1.48352127953474;1.68019413856871
"P800064FASY.28";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1987;7;82;95;43;27.6;615.3;0.233123255834658;2.555;1.35597978429368;0.489953120439292;2.90928571428571;2.92809523809524;3.09171428571429;0.467707609741498;0.348711949072787;1.58777251521595;1.53449263543748;1.61607878282866
"P800064FASY.29";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1988;7;83;96;43;28.2;643.6;0.311025098024526;3.11142857142857;1.4559004471473;0.979555032239264;2.555;2.78;2.82528571428571;0.824198004697943;0.499833574280659;1.34124342737643;1.476089858378;1.47591595623932
"P800064FASY.30";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1989;7;84;97;43;28.8;670.9;0.323227891970955;2.94285714285714;1.59042611860971;0.902380049188883;3.11142857142857;2.85857142857143;2.89014285714286;0.640806622823077;0.410798837241877;1.64894486306587;1.52598693521941;1.51873323935095
"P800064FASY.31";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1990;7;85;98;43;29.3;695.4;0.362164953252551;2.57357142857143;1.2449598227424;1.06950678265648;2.94285714285714;2.8697619047619;2.87885714285714;0.449120329074789;0.347375260146674;1.55990369185435;1.51669732743221;1.52742362601084
"P800064FASY.32";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1991;7;86;99;43;29.8;716.9;0.261293083020373;2.26;1.17306527390301;0.974644297484553;2.57357142857143;2.87595238095238;2.81842857142857;0.369903998965673;0.31253338985553;1.2928967045182;1.50058175314614;1.48615224040616
"P800064FASY.33";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1992;7;87;100;43;30.2;735.9;0.11067624977922;2.01714285714286;1.06868105157313;0.827618657381357;2.26;2.59214285714286;2.68857142857143;0.190678980031593;0.184164239730822;1.1835663355415;1.34545557730468;1.40531100447127
"P800064FASY.34";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1993;7;88;101;43;30.6;756;0.163171978238414;2.1;1.23564568627805;0.942432571846441;2.01714285714286;2.28357142857143;2.581;0.298950833189017;0.271731591594165;1.03537462164366;1.17061255390112;1.34413724332472
"P800064FASY.35";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1994;7;89;102;43;31.1;780;0.142323049776633;2.44214285714286;1.32159495248623;1.25415954306216;2.1;2.12571428571429;2.37871428571429;0.424058982507459;0.324864815445892;1.10016958806727;1.10637018175081;1.234382188325
"P800064FASY.36";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1995;7;90;103;43;31.5;801.2;0.161886757272926;2.13;1.07523066439531;0.80102972231493;2.44214285714286;2.18642857142857;2.27857142857143;0.371902711898078;0.332700261714091;1.30533982858507;1.14696134609867;1.18346941567114
"P800064FASY.37";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1996;7;91;104;43;31.9;820.9;0.174774560590273;1.95214285714286;1.03552640439711;0.841922373501353;2.13;2.22404761904762;2.18985714285714;0.288006268652152;0.282415428544242;1.11783113719843;1.17444685128359;1.14845630220719
"P800064FASY.38";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1997;7;92;105;43;32.5;850.2;0.305117103881502;2.81785714285714;1.27119749789801;1.34231114317512;1.95214285714286;2.1747619047619;2.12828571428571;0.442066061191249;0.309617275928929;1.01979651089435;1.14765582555928;1.11570233727776
"P800064FASY.39";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1998;7;93;106;43;32.9;874.1;0.365433853362919;2.265;1.15697335821941;0.864425823797464;2.81785714285714;2.3;2.28842857142857;0.417686443010243;0.361213544433525;1.4277822833527;1.18846997714849;1.19418386961956
"P800064FASY.40";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";1999;7;94;107;43;33.4;901.2;0.185396046152653;2.56;1.33170520024131;1.34080654754378;2.265;2.345;2.32142857142857;0.335014606485699;0.253658303089319;1.15634214011903;1.20130697812203;1.20541838002992
"P800064FASY.41";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2000;7;95;108;43;33.9;925.5;0.278569540886812;2.34142857142857;1.16947526731624;0.944971212876628;2.56;2.54761904761905;2.345;0.403774973084201;0.335075959441779;1.32073187593521;1.30161876646898;1.20849678949995
"P800064FASY.42";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2001;7;96;109;43;34.5;959.4;0.0792006954892194;3.135;1.66278236238087;1.31772052594381;2.34142857142857;2.38880952380952;2.38728571428571;0.472247873795805;0.286144671431783;1.20502519415858;1.22736640340427;1.22593560089198
"P800064FASY.43";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2002;7;97;110;43;35.1;989.6;0.220311004740869;2.695;1.33488037912023;0.945519882346138;3.135;2.67880952380952;2.62385714285714;0.548301758609449;0.386902795016032;1.65038150608508;1.39204619205962;1.35205259993012
"P800064FASY.44";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2003;7;98;111;43;35.6;1016.3;0.107152699703355;2.39928571428571;1.29130954423638;1.04551482031217;2.695;2.72380952380952;2.59928571428571;0.279500488064817;0.225140786896514;1.41715636504184;1.4241876884285;1.34992741626795
"P800064FASY.45";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2004;7;99;112;43;36.1;1048.9;0.174016005603768;2.84071428571429;1.47400838453965;1.15145959994615;2.39928571428571;2.74309523809524;2.62614285714286;0.357085691360059;0.244228819057154;1.24144759338205;1.43632848816966;1.36694850692055
"P800064FASY.46";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2005;7;100;113;43;36.6;1079;0.186768721634723;2.595;1.40622806925847;1.04297054918093;2.84071428571429;2.645;2.68228571428571;0.360070703963838;0.266211237117012;1.46209482049903;1.37356625964097;1.39522109583331
"P800064FASY.47";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2006;7;101;114;43;37.2;1110.9;0.18804402836315;2.72571428571429;1.45560354984166;1.0099276756187;2.595;2.61166666666667;2.733;0.500529313022564;0.345724031752054;1.35257514995722;1.3520391879461;1.42473108699304
"P800064FASY.48";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2007;7;102;115;43;37.8;1146;0.190779203067382;2.90214285714286;1.55866100246137;0.857529193212237;2.72571428571429;2.72047619047619;2.65114285714286;0.499194955481812;0.323927608828045;1.44777124831615;1.4208137395908;1.38420903543926
"P800064FASY.49";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2008;7;103;116;43;38.4;1182.8;0.253443045428323;2.995;1.60092429700858;0.945026508980981;2.90214285714286;2.74095238095238;2.69257142857143;0.665917715076809;0.413558744257657;1.54106949169253;1.44713862998863;1.40899166076939
"P800064FASY.50";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2009;7;104;117;43;39;1222.8;0.211701918166347;3.23428571428571;1.49047884535666;1.3184481293225;2.995;2.87428571428571;2.81171428571429;0.583098203031257;0.344526584569152;1.61021311802303;1.53301795267724;1.48274476569759
"P800064FASY.51";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2010;7;105;118;43;39.5;1254.5;0.212587598694067;2.58928571428571;1.33721063332778;0.941247519506802;3.23428571428571;3.04380952380952;2.89042857142857;0.306561095615462;0.231637361927871;1.69246214703707;1.61458158558421;1.5288182310052
"P800064FASY.52";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2011;7;106;119;43;40;1284.8;0.320753369801183;2.505;1.35102228292436;0.994882059088412;2.58928571428571;2.93952380952381;2.88928571428571;0.624178450206572;0.459793113869092;1.32345271533062;1.54204266013024;1.52299374407988
"P800064FASY.53";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2012;7;107;120;43;40.6;1319.5;0.248262332877969;2.79;1.41889799751703;1.10290821950644;2.505;2.77619047619048;2.84514285714286;0.626437492515827;0.422648171660654;1.3575202224196;1.4578116949291;1.50494353890057
"P800064FASY.54";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2013;7;108;121;43;41.2;1358.7;0.224597167555834;3.04642857142857;1.58675152189915;1.08238742879344;2.79;2.62809523809524;2.82271428571429;0.559518363983801;0.349125035575942;1.48217248889177;1.387715142214;1.49316413834042
"P800064FASY.55";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2014;7;109;122;43;41.8;1399.1;0.270519130864766;3.11642857142857;1.46637514594496;1.18310417588842;3.04642857142857;2.78047619047619;2.833;0.753222832849484;0.456576772431385;1.60263030997126;1.48077434042755;1.49164757673007
"P800064FASY.56";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2015;7;110;123;43;42.4;1435.1;0.207182517943007;2.73142857142857;1.51138280916437;0.898576868372953;3.11642857142857;2.98428571428571;2.80942857142857;0.475095911902475;0.326259144199671;1.64971780942422;1.57817353609575;1.48309870920749
"P800064FASY.57";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2016;7;111;124;43;42.9;1474;0.311889394767458;2.885;1.38503451118033;0.900016390739668;2.73142857142857;2.9647619047619;2.83785714285714;0.43900112432975;0.300628803441591;1.45619186572658;1.56951332837402;1.50964653928669
"P800064FASY.58";"P800064FASY";"SV_960A_FASY";"Managed";"Mixed";"moderate";465;16.4508358;49.8372722;"FASY";2017;7;112;125;43;43.5;1511.3;0.303073089599225;2.735;1.39871887441661;1.18771747841085;2.885;2.91095238095238;2.91385714285714;0.448028532169788;0.319783247748045;1.46027632516937;1.52206200010672;1.53019775983664
